email_id,email_type,campaign_id,word_count,total_links,total_images,email_status,customer_id
EMA00086710852190,soft,18,578,5,0,0,18022
EMA00086710864390,aggressive,17,751,2,0,0,37353
EMA00086710921410,aggressive,8,988,11,0,0,14397
EMA00086710988460,aggressive,20,760,11,3,0,35054
EMA00086711030730,aggressive,20,841,6,0,0,21341
EMA00086711119040,soft,19,722,6,0,0,24455
EMA00086711164080,soft,16,1173,11,0,0,29664
EMA00086711283100,soft,11,253,4,0,2,25223
EMA00086711388820,aggressive,18,605,4,0,0,27671
EMA00086711642430,aggressive,3,424,6,0,0,12161
EMA00086711821590,soft,6,339,4,0,0,38131
EMA00086711924200,aggressive,20,933,11,2,0,37964
EMA00086712000570,soft,3,470,11,0,0,37280
EMA00086712011260,aggressive,13,842,6,0,0,38794
EMA00086712086440,soft,10,713,0,8,0,11109
EMA00086712086640,soft,8,339,21,19,0,20722
EMA00086712098970,soft,18,440,0,0,0,26284
EMA00086712234160,soft,13,352,3,0,0,24711
EMA00086712732080,soft,19,1280,6,0,0,26021
EMA00086712792130,soft,16,636,6,0,0,33246
EMA00086712813570,soft,20,518,9,0,0,21317
EMA00086712859360,soft,21,812,24,13,0,18267
EMA00086712863820,aggressive,3,1061,6,0,0,32495
EMA00086712928160,soft,11,550,4,0,0,12418
EMA00086712942660,soft,10,934,16,6,0,27153
EMA00086713038450,soft,18,251,6,3,1,34198
EMA00086713048620,soft,21,722,16,0,0,28554
EMA00086713055300,soft,3,1157,21,0,0,31871
EMA00086713090130,aggressive,15,458,0,0,0,23461
EMA00086713226970,soft,7,760,8,0,0,12453
EMA00086713335200,soft,13,424,11,0,1,10316
EMA00086713465600,soft,2,653,16,8,0,20869
EMA00086713821920,soft,11,636,11,0,0,22375
EMA00086714086690,soft,12,392,11,6,0,17586
EMA00086714115020,aggressive,8,673,21,9,0,32659
EMA00086714185280,soft,7,733,11,3,0,33744
EMA00086714265600,soft,12,623,21,20,0,19635
EMA00086714267700,soft,2,1173,11,0,0,27671
EMA00086714370820,soft,15,892,14,10,0,13849
EMA00086714571380,aggressive,20,490,6,0,0,34563
EMA00086714774200,soft,14,392,4,0,0,23601
EMA00086714834690,soft,22,655,6,0,1,27363
EMA00086714883570,aggressive,6,1189,8,0,0,11059
EMA00086714984810,soft,11,524,11,0,2,18495
EMA00086715077010,aggressive,2,655,4,0,0,20265
EMA00086715225200,soft,15,966,6,0,0,24489
EMA00086715368940,soft,22,1061,19,8,0,29128
EMA00086715391580,aggressive,15,713,6,4,0,28729
EMA00086715692270,soft,8,1229,5,0,0,21958
EMA00086715897000,soft,20,684,11,9,0,23234
EMA00086715920910,soft,3,741,4,1,1,24035
EMA00086715969220,aggressive,10,855,21,11,0,26758
EMA00086716074230,soft,14,1082,6,0,0,37674
EMA00086716335390,aggressive,8,760,2,0,0,28155
EMA00086716393100,aggressive,6,713,21,20,0,27518
EMA00086716474040,soft,16,416,6,0,0,32486
EMA00086716542920,aggressive,22,1271,9,0,0,18745
EMA00086716567040,soft,8,593,31,30,0,39797
EMA00086717110740,soft,18,912,14,13,0,11613
EMA00086717159420,soft,7,233,7,0,0,16707
EMA00086717477820,soft,7,1189,7,0,0,19233
EMA00086717486100,soft,5,855,16,8,0,27915
EMA00086717640300,soft,12,649,8,0,0,39926
EMA00086717643740,soft,11,655,2,0,0,28701
EMA00086717715970,aggressive,18,880,4,0,0,35935
EMA00086717809530,aggressive,19,1157,31,23,0,23442
EMA00086718046340,aggressive,19,954,8,0,0,23194
EMA00086718131180,soft,13,462,9,0,0,39808
EMA00086718207490,aggressive,6,694,4,0,0,11495
EMA00086718340750,soft,8,912,14,5,0,12950
EMA00086718392340,soft,4,1038,9,0,0,38625
EMA00086718393780,soft,16,868,21,19,0,15837
EMA00086718395060,aggressive,10,504,4,0,0,18509
EMA00086718455080,soft,5,741,0,0,0,13829
EMA00086718796340,aggressive,18,577,14,0,0,21084
EMA00086718848090,soft,17,782,16,8,0,30696
EMA00086718874710,aggressive,11,186,11,7,0,35511
EMA00086718917980,aggressive,4,1082,4,0,0,29892
EMA00086719123590,soft,11,187,6,0,0,30336
EMA00086719132190,soft,5,462,13,10,0,20116
EMA00086719175240,aggressive,14,1102,8,0,0,14038
EMA00086719215590,soft,14,967,6,0,0,31592
EMA00086719218330,soft,11,470,0,11,1,36368
EMA00086719240750,aggressive,17,789,13,10,0,13193
EMA00086719478740,soft,5,988,10,9,0,32486
EMA00086719581870,soft,15,939,6,0,0,36055
EMA00086719654850,soft,22,653,26,24,0,19549
EMA00086719675160,soft,7,152,11,4,1,13905
EMA00086719737630,soft,17,1122,9,0,0,26514
EMA00086719836460,soft,2,490,26,21,0,19428
EMA00086720472810,soft,10,902,14,9,0,13829
EMA00086720515380,soft,2,771,14,6,0,28016
EMA00086720524300,aggressive,19,934,1,0,2,33911
EMA00086720534430,aggressive,7,1229,11,0,0,20307
EMA00086720631480,soft,12,339,21,20,0,12955
EMA00086720706100,aggressive,16,904,8,0,1,19668
EMA00086720724990,aggressive,10,684,6,0,0,15576
EMA00086720810330,soft,14,366,18,8,0,37895
EMA00086720826540,soft,10,684,21,13,0,29519
EMA00086720878450,soft,16,700,11,8,0,26284
EMA00086720934660,aggressive,21,392,6,4,0,32312
EMA00086720937090,soft,14,741,7,0,0,16383
EMA00086720946600,soft,16,458,6,0,0,22393
EMA00086721091860,aggressive,7,550,14,0,0,14497
EMA00086721202860,soft,4,366,7,0,0,33859
EMA00086721252140,soft,14,962,17,1,0,39684
EMA00086721302690,aggressive,14,684,11,10,0,36908
EMA00086721358380,soft,13,649,8,4,0,13238
EMA00086721454690,soft,5,233,11,0,0,13854
EMA00086721659400,soft,12,982,11,0,0,36229
EMA00086721728430,soft,20,673,6,4,0,26323
EMA00086721845300,aggressive,8,520,11,0,0,23704
EMA00086721894350,soft,16,737,7,1,0,14939
EMA00086721925090,soft,18,653,4,0,0,27032
EMA00086722132070,aggressive,3,1082,8,0,0,10802
EMA00086722153370,soft,14,962,21,4,0,21034
EMA00086722155940,soft,18,577,16,15,1,14492
EMA00086722166880,soft,21,1082,18,3,0,26145
EMA00086722168560,aggressive,22,187,11,1,0,19319
EMA00086722340690,soft,13,741,9,0,0,20782
EMA00086722641370,soft,22,462,4,3,0,31280
EMA00086722862980,soft,20,661,10,0,0,21813
EMA00086723043720,aggressive,2,1189,11,4,0,27637
EMA00086723342350,aggressive,6,763,1,0,1,33297
EMA00086723429560,soft,7,649,2,0,0,34782
EMA00086723594220,soft,1,490,11,0,0,24381
EMA00086723641190,soft,22,931,6,0,0,32381
EMA00086723653790,soft,5,842,11,9,0,26921
EMA00086723695110,soft,18,1203,11,5,0,21597
EMA00086723747610,soft,17,311,5,0,0,20039
EMA00086723823470,soft,17,771,21,13,0,21816
EMA00086724048650,aggressive,15,314,11,0,0,28028
EMA00086724197540,soft,11,730,4,3,0,15507
EMA00086724201260,aggressive,15,623,2,0,0,22235
EMA00086724248170,soft,1,610,11,8,0,37783
EMA00086724398480,aggressive,1,440,31,23,0,31869
EMA00086724609750,aggressive,3,661,21,11,0,32278
EMA00086724673350,aggressive,8,653,21,7,0,12806
EMA00086724785870,soft,20,282,8,0,1,34765
EMA00086724789780,aggressive,11,757,6,0,0,25393
EMA00086724974790,soft,20,988,6,3,0,33529
EMA00086725214940,aggressive,5,470,4,0,0,21834
EMA00086725488090,soft,9,593,11,0,0,34394
EMA00086725608060,soft,12,1061,14,4,0,29020
EMA00086725709140,aggressive,5,577,8,1,1,34478
EMA00086725717940,soft,22,190,6,5,1,21558
EMA00086725964630,soft,12,577,11,8,1,39010
EMA00086725980940,soft,22,1082,9,6,0,35563
EMA00086726128020,soft,17,661,31,19,0,21246
EMA00086726342340,soft,21,550,16,5,0,26252
EMA00086726393700,soft,12,768,6,0,0,24602
EMA00086726494180,soft,18,880,5,0,0,16449
EMA00086726567650,soft,9,1316,0,0,0,39386
EMA00086726631700,soft,8,352,6,0,0,32167
EMA00086726705210,aggressive,19,842,6,5,0,31608
EMA00086726734080,soft,12,904,14,5,0,28507
EMA00086726890940,soft,4,1189,11,0,0,35047
EMA00086727049340,soft,15,1061,26,9,0,13308
EMA00086727074340,soft,14,636,10,0,0,38390
EMA00086727121670,soft,18,630,8,0,0,19487
EMA00086727141500,soft,5,593,9,0,0,28446
EMA00086727257070,soft,1,565,19,6,1,33243
EMA00086727374380,soft,3,275,4,0,0,15107
EMA00086727866300,aggressive,22,661,13,0,0,22054
EMA00086727999010,soft,12,194,11,0,1,27569
EMA00086728078740,soft,11,1262,4,0,0,27938
EMA00086728134190,soft,17,392,11,3,2,11479
EMA00086728186670,aggressive,20,721,8,0,0,22036
EMA00086728212370,soft,6,440,4,0,0,33668
EMA00086728417170,aggressive,3,827,4,0,0,27997
EMA00086728496600,soft,12,988,6,0,0,36062
EMA00086728549270,soft,12,796,4,0,0,14819
EMA00086728651230,aggressive,8,605,11,0,0,10044
EMA00086728780760,soft,6,649,6,0,0,21509
EMA00086728790240,soft,4,67,11,0,0,30278
EMA00086728891650,aggressive,17,713,1,0,1,15378
EMA00086728929440,aggressive,1,721,16,9,0,30360
EMA00086728938080,aggressive,4,684,4,0,0,28734
EMA00086729011030,aggressive,18,939,6,0,0,20962
EMA00086729043920,aggressive,11,947,6,0,1,25548
EMA00086729236020,soft,8,1189,8,6,0,36757
EMA00086729431060,aggressive,8,806,9,1,2,24118
EMA00086729448410,soft,7,311,6,0,1,22769
EMA00086729784590,soft,20,593,31,23,1,29971
EMA00086729886220,aggressive,19,623,5,0,0,13466
EMA00086729904290,aggressive,12,737,3,0,0,17489
EMA00086729933560,soft,21,40,5,4,0,14798
EMA00086729975020,aggressive,12,806,2,0,0,23697
EMA00086730006860,soft,1,662,7,0,0,12407
EMA00086730041120,aggressive,19,578,11,0,0,39766
EMA00086730069980,soft,4,1122,9,0,0,14771
EMA00086730083570,soft,19,416,8,7,1,37497
EMA00086730142320,soft,3,892,4,1,0,19177
EMA00086730196670,soft,19,605,21,4,0,12088
EMA00086730206160,soft,20,684,14,3,0,13366
EMA00086730264490,aggressive,20,389,9,1,0,33566
EMA00086730470280,soft,21,1122,18,7,2,15630
EMA00086730607030,soft,18,1157,4,1,1,33491
EMA00086730661690,soft,19,982,6,4,0,36346
EMA00086730691010,soft,20,812,21,7,0,35267
EMA00086730745160,aggressive,8,694,14,0,2,14644
EMA00086730776930,soft,17,1140,4,0,0,15722
EMA00086730849290,aggressive,13,946,4,0,0,28929
EMA00086730919670,aggressive,16,190,3,0,0,18741
EMA00086731041570,soft,15,99,8,5,0,25083
EMA00086731219280,aggressive,8,578,4,0,1,35511
EMA00086731221030,aggressive,3,605,18,7,1,11672
EMA00086731259360,aggressive,6,954,5,0,0,22494
EMA00086731266270,soft,20,678,2,0,0,14883
EMA00086731274300,aggressive,2,311,8,7,0,21432
EMA00086731477040,soft,17,542,19,13,0,15583
EMA00086731676830,soft,10,855,9,0,0,21081
EMA00086731704720,soft,5,721,14,0,0,10542
EMA00086731715810,soft,22,1189,9,0,0,17262
EMA00086731752270,soft,3,550,8,0,0,33264
EMA00086732011780,soft,18,988,9,4,0,35289
EMA00086732031060,soft,14,190,11,0,0,32893
EMA00086732149300,aggressive,5,987,11,0,0,34717
EMA00086732417690,aggressive,6,366,11,10,0,31747
EMA00086732619210,soft,21,542,14,0,0,25098
EMA00086732690480,soft,22,116,14,4,0,18655
EMA00086732764860,aggressive,15,841,6,0,0,18173
EMA00086732774440,soft,13,1122,14,0,0,21045
EMA00086732811840,soft,11,424,11,0,2,31074
EMA00086732990640,aggressive,21,623,2,0,0,33069
EMA00086733007030,soft,10,733,6,0,0,20962
EMA00086733045570,soft,9,1157,19,13,0,10499
EMA00086733056930,soft,21,440,3,0,0,39057
EMA00086733131610,soft,2,1157,14,9,0,35523
EMA00086733142030,soft,13,827,14,1,0,23556
EMA00086733205300,soft,14,1203,9,2,0,25543
EMA00086733221530,soft,22,1262,4,1,0,11528
EMA00086733297230,soft,11,521,9,0,0,19514
EMA00086733400150,aggressive,7,440,21,2,0,10020
EMA00086733452860,soft,18,649,8,7,2,13587
EMA00086733458620,soft,21,700,21,3,1,19544
EMA00086733458810,soft,22,282,9,0,0,13005
EMA00086733554960,soft,16,490,14,10,0,13898
EMA00086733604590,soft,3,842,8,0,0,26525
EMA00086734239720,soft,10,713,8,0,0,31733
EMA00086734372840,aggressive,11,840,0,0,0,28371
EMA00086734424700,aggressive,15,416,2,0,0,12547
EMA00086734425040,aggressive,20,311,6,0,1,18524
EMA00086734554790,aggressive,18,1140,11,10,0,18935
EMA00086734641930,soft,5,694,21,4,0,13104
EMA00086734759120,soft,17,892,9,0,0,29717
EMA00086734878240,aggressive,17,339,4,0,0,21341
EMA00086734969860,soft,20,988,4,0,0,13175
EMA00086734997230,aggressive,15,730,8,0,0,12468
EMA00086735091090,soft,3,704,6,0,0,35080
EMA00086735092780,aggressive,13,504,6,4,0,33776
EMA00086735098450,soft,19,610,8,0,0,17626
EMA00086735151300,aggressive,2,484,0,0,0,39598
EMA00086735189520,soft,14,880,16,11,0,22005
EMA00086735359860,soft,18,662,0,0,0,31900
EMA00086735371360,soft,19,653,6,1,2,38448
EMA00086735438590,soft,7,771,3,0,0,26861
EMA00086735504590,soft,19,275,2,0,1,25559
EMA00086735653540,soft,5,1203,14,11,0,22002
EMA00086735712440,aggressive,10,778,6,0,1,39061
EMA00086735795780,soft,16,1061,8,0,1,13274
EMA00086735838200,aggressive,15,855,14,0,0,17477
EMA00086735844140,aggressive,2,795,0,0,1,37413
EMA00086735909960,soft,21,636,6,0,0,12523
EMA00086735921080,soft,2,1103,16,13,0,36765
EMA00086735946410,soft,7,673,26,17,0,30674
EMA00086736096320,soft,20,721,11,0,0,11859
EMA00086736182380,aggressive,18,649,19,13,0,29952
EMA00086736468860,soft,5,79,11,7,0,29549
EMA00086736575630,soft,2,577,6,1,0,19053
EMA00086736803420,soft,1,610,16,5,0,26323
EMA00086736820880,soft,14,760,14,5,0,34590
EMA00086736896700,soft,1,855,11,0,0,39192
EMA00086736933560,soft,18,1203,14,0,0,16403
EMA00086736991050,soft,15,392,0,0,0,22815
EMA00086737115320,aggressive,3,827,0,0,0,15718
EMA00086737147580,aggressive,22,806,11,6,0,29133
EMA00086737181450,aggressive,10,796,4,0,0,25752
EMA00086737305820,soft,14,623,11,0,0,27217
EMA00086737318220,soft,3,462,12,0,0,28069
EMA00086737393670,soft,18,311,13,4,1,30809
EMA00086737411720,aggressive,5,608,16,0,0,26856
EMA00086737607030,soft,16,673,5,0,0,34364
EMA00086737630750,soft,18,542,8,5,1,39899
EMA00086737668370,soft,5,855,18,4,0,20209
EMA00086737699450,aggressive,11,462,6,0,0,23575
EMA00086737898060,soft,15,314,2,0,1,14570
EMA00086737963620,soft,3,694,26,7,0,25102
EMA00086738003950,soft,3,577,11,9,1,32659
EMA00086738057000,soft,20,504,9,0,1,23194
EMA00086738099560,aggressive,14,542,21,18,0,17802
EMA00086738116520,soft,2,521,6,0,1,30613
EMA00086738213310,soft,18,730,6,0,0,33088
EMA00086738223040,aggressive,20,565,6,0,0,20120
EMA00086738233040,soft,1,366,11,0,0,38557
EMA00086738331620,soft,17,608,9,6,0,19500
EMA00086738405840,soft,18,416,14,4,0,38475
EMA00086738569220,soft,9,233,6,2,1,16244
EMA00086738591250,aggressive,12,610,9,6,0,39097
EMA00086738749070,soft,14,560,26,11,0,39035
EMA00086738753170,aggressive,20,542,21,8,0,33040
EMA00086738787460,aggressive,3,623,5,3,1,31016
EMA00086738847580,soft,8,694,9,0,0,31628
EMA00086738923070,soft,18,1102,6,0,0,24035
EMA00086738982800,soft,17,892,16,15,0,18095
EMA00086739018110,soft,9,440,11,10,1,13005
EMA00086739060870,aggressive,6,722,7,4,0,17146
EMA00086739435230,aggressive,17,704,9,0,0,38299
EMA00086739673690,aggressive,7,440,4,0,0,35090
EMA00086740028990,aggressive,4,1060,14,3,0,28136
EMA00086740095210,soft,1,416,16,2,0,35341
EMA00086740531150,aggressive,6,542,5,0,0,30987
EMA00086740624740,soft,7,933,8,0,0,14694
EMA00086740708520,soft,8,1140,8,6,1,17616
EMA00086740806930,soft,4,440,11,0,0,18666
EMA00086740814920,soft,12,795,26,8,0,32031
EMA00086740859250,soft,17,988,11,6,0,29289
EMA00086741150150,soft,11,806,9,0,1,20480
EMA00086741272810,aggressive,8,1229,11,0,0,30070
EMA00086741297730,aggressive,2,1038,6,4,2,28641
EMA00086741369930,aggressive,21,251,6,0,0,33616
EMA00086741460640,soft,7,737,6,5,0,13924
EMA00086741525050,aggressive,11,827,6,0,0,26811
EMA00086741654370,soft,22,722,16,7,0,28028
EMA00086741761000,aggressive,19,458,4,0,1,31132
EMA00086741790310,aggressive,17,282,4,0,1,26864
EMA00086741923530,soft,13,655,6,0,0,10924
EMA00086741957070,soft,18,550,8,0,0,30570
EMA00086742000020,soft,12,636,9,0,0,28406
EMA00086742040390,soft,21,868,8,0,0,11803
EMA00086742057200,soft,21,251,3,0,1,26766
EMA00086742105120,aggressive,9,484,8,0,0,23022
EMA00086742183870,soft,9,608,11,7,0,38296
EMA00086742284660,soft,9,694,4,3,0,34437
EMA00086742352360,aggressive,9,704,21,16,0,12988
EMA00086742450320,soft,8,605,5,0,0,18632
EMA00086742482220,soft,20,424,31,24,1,33002
EMA00086742583560,aggressive,22,1203,4,0,0,36256
EMA00086742603350,aggressive,8,636,5,1,0,35988
EMA00086742642150,aggressive,9,904,11,0,0,31491
EMA00086742688000,aggressive,5,1310,14,0,0,12512
EMA00086742691990,soft,22,440,6,0,0,17756
EMA00086742785040,soft,13,389,11,0,1,10249
EMA00086742805580,soft,20,721,14,0,0,33911
EMA00086742810080,soft,10,904,0,0,0,21493
EMA00086742852320,aggressive,12,1280,7,0,0,11663
EMA00086742927320,soft,2,1173,8,0,0,28842
EMA00086743051900,soft,11,1122,4,0,0,29173
EMA00086743217900,soft,6,339,14,2,1,32529
EMA00086743277770,soft,2,389,11,0,1,24960
EMA00086743291730,soft,16,760,11,7,0,38775
EMA00086743451680,soft,17,655,16,1,0,10030
EMA00086743499380,soft,7,873,6,3,0,31041
EMA00086743509380,soft,18,1140,6,5,0,28757
EMA00086743587230,soft,20,275,11,5,0,34342
EMA00086744216960,soft,4,1122,0,0,0,37930
EMA00086744259580,soft,15,934,8,0,0,26148
EMA00086744372380,soft,10,416,4,3,0,33000
EMA00086744379030,soft,3,542,18,2,0,16350
EMA00086744489910,soft,4,1310,4,1,0,21126
EMA00086744547550,aggressive,3,416,9,0,0,25310
EMA00086744617880,soft,6,366,7,0,1,29824
EMA00086744635520,soft,12,902,8,0,0,35275
EMA00086744649620,aggressive,3,389,11,0,2,33957
EMA00086744676040,soft,4,233,11,0,0,20176
EMA00086744692670,soft,13,550,9,0,1,32855
EMA00086744703680,soft,11,1203,26,0,0,32672
EMA00086744815680,soft,7,694,5,0,0,22448
EMA00086744893000,aggressive,8,1038,3,0,0,34914
EMA00086745021820,soft,14,416,9,3,0,25653
EMA00086745087460,soft,15,904,14,6,0,36256
EMA00086745138880,soft,6,577,21,4,0,32547
EMA00086745197360,soft,7,565,21,20,0,18515
EMA00086745264160,soft,9,187,21,18,0,35062
EMA00086745288570,aggressive,3,902,6,0,0,36701
EMA00086745297520,soft,3,282,8,0,2,39386
EMA00086745423350,soft,3,440,9,4,1,33012
EMA00086745679510,soft,10,987,3,0,0,19705
EMA00086745759550,aggressive,16,1289,8,0,0,26903
EMA00086745784300,soft,12,560,6,0,0,35507
EMA00086745891270,aggressive,17,795,6,0,0,21860
EMA00086745919410,soft,11,1241,16,13,0,32246
EMA00086746119140,soft,11,565,8,0,1,36081
EMA00086746137720,aggressive,6,655,4,0,0,22327
EMA00086746275490,soft,3,730,21,10,0,19021
EMA00086746335240,soft,8,1189,14,0,0,38829
EMA00086746345660,soft,12,352,11,5,0,13860
EMA00086746405420,aggressive,16,282,11,10,0,17186
EMA00086746426790,soft,20,1082,6,0,0,17918
EMA00086746468040,soft,1,524,14,11,0,11387
EMA00086746516810,soft,6,79,4,0,0,33957
EMA00086746537490,soft,19,1103,14,4,0,12220
EMA00086746636300,aggressive,1,730,4,0,0,35067
EMA00086746669020,aggressive,20,855,6,0,0,29889
EMA00086746713200,soft,8,904,6,0,1,19098
EMA00086746959560,soft,7,892,26,10,0,17499
EMA00086746978390,soft,9,518,7,0,0,38351
EMA00086747037360,soft,11,778,26,17,0,25543
EMA00086747082240,soft,9,542,4,0,0,19946
EMA00086747139860,soft,9,1216,18,15,1,32698
EMA00086747359940,aggressive,21,1189,9,7,0,25987
EMA00086747361220,soft,22,392,6,3,0,30400
EMA00086747385190,soft,22,521,6,0,0,33405
EMA00086747445050,soft,15,1061,0,0,0,15429
EMA00086747507280,soft,13,684,12,7,0,33957
EMA00086747610300,soft,13,892,16,10,0,37014
EMA00086747683760,soft,16,673,16,4,0,12269
EMA00086747747870,soft,18,462,4,0,0,39340
EMA00086747772050,soft,5,1157,9,0,0,16164
EMA00086747788250,soft,19,79,11,0,0,26980
EMA00086747863150,soft,20,560,11,3,1,30205
EMA00086747903550,soft,8,744,11,1,0,37242
EMA00086748052510,aggressive,13,1122,5,0,0,19400
EMA00086748146540,soft,13,987,31,21,0,24489
EMA00086748196860,aggressive,14,631,11,0,0,23162
EMA00086748259180,soft,5,352,8,0,0,20842
EMA00086748350710,soft,6,366,14,4,1,25279
EMA00086748383150,aggressive,4,1102,16,15,0,17009
EMA00086748401800,aggressive,11,760,8,6,1,21834
EMA00086748543250,aggressive,12,694,6,0,1,33668
EMA00086748582020,soft,2,1157,4,0,0,23479
EMA00086748796950,soft,7,933,6,0,0,29750
EMA00086748837700,soft,2,311,4,0,0,14237
EMA00086748875430,soft,16,842,14,0,0,17916
EMA00086748997080,soft,18,79,4,3,0,39945
EMA00086749029790,soft,11,684,14,0,0,36346
EMA00086749081180,soft,6,608,16,0,0,33946
EMA00086749098920,aggressive,16,419,6,0,0,34645
EMA00086749233650,soft,6,524,0,0,0,20945
EMA00086749260300,aggressive,21,623,6,2,0,11859
EMA00086749386780,soft,2,653,6,4,0,11423
EMA00086749437880,soft,7,1157,21,13,0,27928
EMA00086749442230,soft,17,1203,8,5,0,37247
EMA00086749487980,soft,3,841,16,2,0,36746
EMA00086749567620,soft,6,855,28,16,0,11836
EMA00086749662920,soft,12,458,16,0,1,21277
EMA00086749691420,soft,7,722,11,10,0,19657
EMA00086750064440,aggressive,6,741,9,4,0,23524
EMA00086750071380,aggressive,20,873,6,0,0,21170
EMA00086750295440,soft,16,737,16,0,0,13215
EMA00086750303460,soft,2,484,14,1,0,29449
EMA00086750520010,soft,12,1252,11,0,0,31869
EMA00086750595630,soft,17,314,9,1,0,18681
EMA00086750651770,soft,9,988,8,0,0,18065
EMA00086750704060,soft,2,678,14,2,0,13859
EMA00086750761680,soft,16,623,11,6,1,27939
EMA00086750778580,soft,4,770,0,5,0,10047
EMA00086750886830,aggressive,6,673,31,19,0,35556
EMA00086751113590,soft,22,1157,21,18,0,39805
EMA00086751315910,aggressive,20,760,6,0,0,14798
EMA00086751364880,soft,8,713,14,8,0,25593
EMA00086751448520,soft,6,1102,21,19,0,26829
EMA00086751494630,soft,13,912,11,0,0,16637
EMA00086751502640,soft,3,470,21,12,0,23686
EMA00086751619080,aggressive,3,419,6,0,0,11072
EMA00086751694980,soft,19,194,8,3,1,38941
EMA00086751741860,soft,15,806,11,0,0,11581
EMA00086751747770,soft,10,339,11,4,1,17002
EMA00086751807120,soft,13,902,6,0,0,34632
EMA00086751924230,aggressive,11,922,14,0,0,28049
EMA00086752095890,soft,12,988,4,0,1,24176
EMA00086752123940,soft,15,704,8,0,0,23524
EMA00086752175980,aggressive,15,311,1,0,2,33361
EMA00086752488850,aggressive,6,608,6,0,0,34499
EMA00086752497300,soft,4,608,4,1,0,12743
EMA00086752508580,soft,13,880,0,6,0,17056
EMA00086752593230,aggressive,18,733,4,0,0,30212
EMA00086753022000,soft,3,730,21,16,0,12552
EMA00086753060600,soft,22,424,6,0,0,21099
EMA00086753256670,aggressive,21,855,4,0,0,17848
EMA00086753331700,soft,5,806,19,15,0,27107
EMA00086753356710,soft,1,649,6,0,0,35798
EMA00086753626800,soft,16,1189,16,12,0,19014
EMA00086753858160,soft,12,796,10,0,1,17413
EMA00086753939520,soft,22,550,18,0,0,31869
EMA00086754117690,aggressive,11,841,4,0,0,27217
EMA00086754125280,soft,10,840,31,27,1,34342
